GivenName	Surname	Birthday	encoded_vector	uid
Julie	Isaac	12/24/1968	00000000100000000000100000000010100000000000000000000000000000010000000000010000000000000000000010000000000000100000001001000001110000000000000000001000000001000000000000000000000000000000000010100000000000000000000000000000000000000001000000000000010000000000001000000000000000100000010000000000000110000010000000001001000000000100010000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000010000000010000000000000000000000100100000000000000000000010000000000010000000000000000001000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000000000000000000000000000100010100010000000000001000000010101000000010000000000000000000000000000000000001000001000000011000000000000000000000000000000000000000100000000000000000000000000000000001000110000000000000000100000000100000010000000000000001000000010000000000000000000000010000001000000000000000100000010000000000000000000000000000000000000000100000000001000001000000000000000000001000011000010000000000000000000001000000010000000000000000000000011000000010000000000000000000000000000000000000000000000000010000000100000000010000100000000000010000000000000000010000000000000100000000000000000000000100000000000000010000000000000000010000000010000001001000000000000000000100100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	51698
Margaret	Staples	9/6/1943	00000000000000100000001000010000000000000000000000000000000000000000000000000000000000000000000000001001100000000000000000000001000000010000000100001001001000000000000000000000000001010000000000000001000000011000000000000000000000000001010000000000010000000000000000000000000000100010010000000010000000000000100000000000000010000010010000000000100100000000001000000000000000000000000000000000000000000000000000000000000000001001010000000000100000000000000000000100000000010000000000100100000000001000000000010000000000000000000000000000100000000000000000000000000000000000000000000100000000001100010010000100000000001000000000100000000100000000000000000000000000000000001000100000000001000000000000000000000000000000000000000000000000000000000000000110100000000000000100000001000000001000000100000000000000000000000000000001000000000000000000000000000000000000111000010100100000000010000010100000000000000000011000000000000000000000000000000000000000000010000000001000010000000000100010000000100000001000000000010000000000000001000010000010000000000100100000000000001000000000000000000010000000000000000000000000000000000000000000011000000000110000000000000000000000000000000000001000000010000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000	55877
Robert	Hughes	11/11/1959	00000001000000000000001000000000010000100000000000000000100000000000000000000000000000000000000000000000010000000000000000000001000000010000000000011100010010001000000000001010000000000000000000000000000000000000000000000000000000011100000000000000010000000001000000000000000000000000000000000000000000000000000000000100010000000000100000000000000000001100000000000000001000000000000000000000000000000000000001000000000000100001000000000000100000000000000000000000000000000000000001100100000001000000000000000001000000000000000000000100000000010000000010000000000000000000000000000000000010000100000010000000000000000000110000010010000000000000000000000000000000000000000000000000100000000000000010000000000100100000000000000000000000000010000000000000110000000000000100000001000000000000000100000000000000000000000001100010000000000000000000000000000000000010000000000000000000000000000010000000000000010000000000000001000000000000000000000000100000000000000000000000000010000011000010000100000000000000000000010000000000000000000010000001000000000000000000000000000000011000000000000010000000010000000000000000000100000000000000000000000000100000000010000000000000000000000000000001000000000000000000000000010010000000000000000010000000000000001000000000000000100000000110000001010000000000000000000000000000000000000010100000100000000000000000000000000000001000000000000000011000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	24039
Cheryl	Weatherly	10/22/1997	00000000000000000000000000000010010000000000010000000000000000000000000000000100000000000000000000000000000010000000000000000011100001100000000010001000000000001000100100001000000000000000000100000000000010000010000000000010000000010001000000000000010000000000000000000000000000000000010000000010000010100110000011000000000000010000000000000000000000100000000100000000000010000000000000000000000000000000000101000000000000100001100000000000000000000000000000000001000000000000000000100100000100000000000000000000000100000000000000000000000001010000100000001000000000000000000000001000000100000000000000000010000000100000000000010000000010000000000000000000110000000000000011000000010000000000000000000000000100010000000000000100000000000000001100000000010000000000000000010000000000000000000100000000000010000000000000000000000000100000000000010001000001000000000000000010000000000000100110000000000000000100000000000100000000000000000100000000000000000000000010000000001000000000000000010001000000000000000000000000000010000010000010000000000000010000001000001000000000010000000000000010000000011000000000000000000000000000000010001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6982
Angelo	Guy	12/29/2003	00000000000000000000101000000010000000000000000000000000000000001100000000000000000000000000100001000001100000000000000000100000100000000000100000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000001000000000000010010000000000000000000000000000000100010000010000110000010000100000000000000000000000000010000000000000000000010000100000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000010000000000000000000000000000000000000000000100000010000100000000100000000010000000000000000000000010010000100000000000000000000000000000010100100100000000000000000000000000000000000000000000011000000000000000000000000010000000001000000000001000000000000000010000000000000000000000110000000000000100000000000000100000000000000000000000000000000000000100100000000000010000000000000000000000000000000000000000000000000001000000000000000010100000001000000000000000000000000000010010000000000001000010000000100000011000000000001000000000000000000000010000000000001000000000000000000000010000000000000000000000000010000000000000000000010000000000000010000000100000010000000000001101000000000000000000100000000000010000000000010000000000000000000001000000000000000000010000000000000000000000000000000000000100000010000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000100010001101000000000000000000010000000000000000000000100000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	53121
Christopher	Baker	2/27/1992	00000001001000000000000000000010010000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000011100000000000000100001000000000011100100000001000000001000000000000000010000000001000000000000000010000000000000000000000010100000000000000000000000000000100000000000000000010000010100100000011000000010000000000000000000000100000000000000000000000100000000000000000000000000000000001010000010000100001000100000000000000000000000010010001000000000000000000101100001000000000000000000001000000000000000000001000000111010001000000000000000000000000000000010000000000000000000000000000000000100000000000010000000000000000010000000000100010000010000000000000000001000001000000000000000100000000000000000000000000000010001000000000011000000000000000011001001000000000000100000100000000000000000000000000000000101000000000000000001000000000010100000000100000001000100010000000000000000000000000000001000000000000000000000000000000000000100000000000000001000010000000000000000000000010000000100000100010000110000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000	45030
Dorothy	Boyd	9/14/1960	00000000000001000000001000000000000010000000000000000000000100000000000000000000000010000000000010000001000000000000000001100001100000000000000000001000000010000000000000000000000000001000000100000000000000000000000000000010000000000001000000000000010000000000000000000000000000100010000000000010000000000000000000000000000000000100000010010000000000001000000000000000000100000000000100010000000010000000000000000000000000000001000000000000011000000000000000000000000010000001000001100100000000000000000000000000000000000000000000000001000000000001000000000010000000000010000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000001000001000000000000000001000000010000000000000000000000000100000000000000000000000000000000000000010000000100000000000000000110000000000000000000000000000000000000000000000000000000001000100010100010001000000000000000000010000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000110000001000000000000100000000001000101000000000010000100000001000000000000000000000000000000000000000110000000000000000000000000001000000000000000000000000000100100000001000100000010000000000000000000000000000000000000000000010000000000000000000000000000000000010001000000000000000000000000000000010000000000000000000000000101000101000000000000000010000000100000000000000000001000000000000010010000000000000000000000000000100000000010000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3702
Drew	Cady	12/5/1984	00000000000000010000100000000000000000000000001000000000100000000000100000000000000000000000000000001000000000000000010000000001100000000100000000001000000000000000000000000000000000000000000000000010000000000000000000000000100000000001000000000000010000000000000000000100000000000100000000000000000010001001000000000000000000000000000000000000100000000000000000001010000000001000000000000000000000000000000000000000000000000001000000000000000000000010000000000000010000000000000000100100000000000000000000000000000010000000000000000000100000000000000000000000000010000000000000000000000101000000000000000000001000000000000000000100000000000000000000000000100000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000101001001000000100000000000000000000000000000000000010110000000000000000000001000000000000000000100000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000001000000011000010000001000100000000000000000000000000000000000000000010000000000100000000000000100000000000000000001100000000000000000000000000000000000000000000000000000000001000000110000000100000001000000000000000000000000000000000000000000000000000000010000000010000000001000000100000000001000001000000000010000000000000000000000100000000000000000000000000010000000000000000000000000010100000000010100000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000100000000000000100100000000000000010000000000000000000000100000100010000000000000000000000000000100000000001000000000000000000000000000000001001000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	91749
Randy	Hanlin	6/19/2002	01000000000000000000000000000010000000100000000000000000000000000000000010000000000000000000000001000001100000000000010001000001010100000000000000001010001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000010000000000010000000010000000000010000110000000001000000000000000000000000000000000001000000111000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000000000000000000100100000000000000100000100000000000000000001000000000001000000000000000000000000000000000000000000000000000010100000000000000000000100000000000000000000000000000000000000000000000000000001100010000000000100100100110000000000000000000000001000000000000000000001000000001000000000000000000010000001000000000000111000000000000000000000010000000000000000000000000000000000000000100100000000000000000000010000010000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000010000000000000000000001000000100000000010001000010000001000000000000000000000000000000000000010001000011000000010000000000001000100000000000000000000000000000000000000010000000000000000000000000010000000010000000000000100000010000000000000010000000000001100000000000000000000100000000010000000000010000000000000100000000000000000001000000000000000000000000000000000000000010000000010000000100010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	35717
Elizabeth	Vaughan	9/22/1963	01000000000000000000000000011010010000100000000000000000000000000000000000000000000000000000100000000001010000000000000001010001110000000000000000001000000000000010000000000000000001000010000100000000000000000000000010000010000000010111000000000000010010000000000000000000000000100000010000000010000010000010000000000000001000000000000000000000000010001000000100000000001000010000000000000000000000000000000000000000000000000001000000000000010000000001000100000010000000000000000000100100000001000000000000100000000000000000001000000000001000000000000010000000000000000000000000010000000000000100000010000110000000100000010000000000000000000000001000000000100000010000000001000000000001000000000100010000000000000000000001000100000000000000001010000100000000000000000000000001000000000000001101000000000000000000000001000010000000100000000000010000000000000100100000000000000000000000000010000010001000000000000000000000000000000000000000000000000000000000010000000000010000000001000111000001000000000000101000000000000000010010000010000001000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	93669
Faye	Bravo	1/7/1964	00000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000010100000000000000010001010001000001000100000000100000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100100000000000000010000000000000000100000000000100000100000001000000000000000000000000001010000000000000000000000000000000000010000000000000010000001000000000000000000000000000000000100000000000000000000100100001000000000100000011000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000010000001000100000000000010000000010000000000000000000100000000000010000000000000000000100000000000000000000000001000000000000110000000000000000000000000000000000000000101000000000000000010000000000000000100000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000101000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000001000010000010010100000000000000000000000110000000000000000000000000000010000000000010000000000000000001000000000000000000000001010000000000100000000000000000000000000000000000100000000000000000000000010000000000000000000000000000010000000000000001000000000000000000000000000000000000010000000000110000100000000001000000000000100000000010000000000010100000000010000000000000000000000000000000000000000000010000000000000000000000000110000010000000000000000000000000000000000000001000000000000000000001000001000000001000000000000000000000000000010000000000000000000000000000000010000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	60398
Lee	Soler	2/4/1940	00000000000000000001000000000000000000000000000000010001000000000000000100000000000000000000000010000000000000000000000000000001100000000000000000001000000000000001000000001000000000010000000000000000000000000000000000000000000000000000000000000000110000000000000000100000000000100000100000000000000110000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000001000000000000000000000000000000000100000001000000000000100100000000000000000000010000000000000000000000000100000000010000000100000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000110000000000000000000001000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000110000001000010000000000001000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001000010000010010010000000000000000000000000000000000010000001000110000000000000000000000000000000000000000000000000000000010000000010000000000000000000000001000000000000000000000000100000000000000000000000000001000000000000000000000000000000000001000010000000010000000000000000000000000000000000000000000000100000000000000000000100000010000000100000000010010000000000000000000000100000100000000010000000000000100000000000000000000001000010001000000000000010000000000000000000000000000000000000000000001000000000000000000000100000000000000100000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000011000000000000000000000000001000000000001000000000000000000000000000000010000000000000001010010000000000001000000000000010000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	89562
Ruth	Buck	8/6/1953	00000000000000101000000000000000000000000000000000000000100000000000000001000000000000000001000000000000010000000000000000000001000000000000000000001000001000000000000000000010000000000000000000000000000000000000000000010010000100000001001000000000010000010001000000000000000000101000000000000010000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000100100000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000010100000000000000000001000000000010000000100000000000000000000000000000000000000000001000001001100000000000000000000010000000000000000000000000100100000000000000000000000000000000000000000000000000001000110000000100000000000000000000000000000001000000100000000000000000000000000000000000000000000000000010000010000000000100000000000100000000000000000000000000000000000000000010000000010000000000000000100000000001000100000000000000000000000000000001000010100000000000000000000000000000000000000010000000000010000000000000000000000000000100000000000000000100000000000000000100000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010001000010100000010000000000000000000000000101000000000000000000000000000000000000100000000000000000000000000100010000001000000000000000000000100000000010100000100000000000100000000000000000000000000000000000000000000000000100000010000000000000000010000000100000000000000000000000000000000000000010000000100000000000000000000000001000000000010000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000001000100000000100000000000001001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	23168
Darrell	Carter	11/8/1994	00000010000000011000001000000000000000000000000000000000000000000000000000000000000000000000100000001101000000000000000000100011000000000000000000001100010010000000100000001000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000001101010000000000000000000000001000000000000010000000000100000000000110100100100000000000000000000010000000000000000000000000000000001000000000000000001000000010000000000000000000000000001000000000000000000100100000000000001000000000001000010000000000000000100100000010000000000000000000000000000100000000000000011100000000010000000000000000000000000000000000100000000000000000000100000000000000000100000000000000000000000000000000000100000000001000000000000000000000000000000110000000000000000010001001000001001001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000011000000001000000000000000000000000000000000000000000000000000000000010100000000101000000000000000001000000010010000000000010000000000000000000000010010000000000000010000000000010000000010000100000000000000000001000000000001000000000010000000010000000000000000000000000000000000000000000000001000000011000001000001000000000000000000001000000000000000000000001000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	78165
Kevin	Newkirk	10/11/1984	00000001000000000000000000000000000000000000001000000000100000000000000000000000000000000000001000000000000010100000000001000001000001000000000000001000010110000001000000010000000000000000000000000011000000000000000000000000000000000000000000001000010001000000000000000100000000000000000000000000000000000000000100000000010000000000100000000000000000000000000000001000000000001100000000000000001000001000000100000000000000000001101000000000000000000011000000000001010000000000000000101100000000000000000000000001010000000000000000100000000000000000000000000000000010000000000000001000000010000000000000000000000000000000100000000100000000000000010000000000000000000000000010010000000000000000100000000000000000100000000000000000000000000010000000000000100000000000000000000001000000000000000100000000000010000000000010000010000010001000000000000000000001000000000000000000000001000000000010100000000100001000000000000100010000000000000000000000100000000000000000000000000000000010000000000000000000000000010000000100000100000001000010000001010100010000000000000000000000000000000000000010000010011000000000000000000000010000000000000000000000000000000000010000000000000001000000000000000000001000000110000010010000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	33037
Christine	Isaacs	12/17/1991	00000000101000000000100000000000100000000001000000000000000000010000000100000000000000000000000000000000000000000000001001000011100000000000000000001000000000000000100000000000000001000000000000000001000000000000001000000010010010000001000000000000010000000101001000000100000000000100000000000000000010000000100000000000000000010000000000000000000010100001000000000000100000000000000000000000000000000000000000000000010000000001000000000000000000000011000000010001000000000000000000101100000000000000000000000001000000010000000000000000000101000000000000000000000000100000000000010000000000000000000000000000000000000000000010000000000000000000000000000010100010000010000000010001000001010000100000000000000000000000000000000000000000001000000000000000000000000000000000010001011000000000000100000100000000000000000011000000000000110000000000000000000000000000000010000000100000001000100010000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000100000001000001010000000100100000010000111000010000000000000000100000000000000000000000000000000000010000000000000000001000000000000000000010000000000000000100010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	82755
Irene	Fredrickson	7/9/1998	00000000001000000000000000100000000000000001001000010100100000000000000000000000000000000001000000001001010010000000000000000011000000000000000000001000000000000000100000000000000000000000000000000011000000000000000001000000000000000000000001000000010100000000010000000100000000000100000000000010000110000000000000000000000000000000000000000000100000100000001000100000000000011100000000000000000000000000000000000100000000000001000000000000000000010000000000000001010000000000000000101100000000000000001000001000010000000000000000000000100000000000000100000000000000000000000000000000100000000100000000000000001000000100100000000000000000000000100100000000000000000010000010000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000010000010001001000001000000100000110100000000000000000000000000000101000000000000000000001000000100000000000100010000000100010000000000000000000000000000001010000100000000000000000000000000000000000010000000000001000000010000000000000000010000000100000000110000000000110000001000100000000100000000000000000000000000000000110100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	80549
