GivenName	Surname	Birthday	bloomfilter	uid
Richard	Cloutier	5/20/1965	1101100001000010011110110001000010110011001010100001110101000011010100001011001001100011100110010111101010101000100100100111010001101000000001001111011000110010001111110110001101111010001110010110110001111000001100111111111000110011100011101100110010010111110010000011101111110000111111100001111111000111100111010011110001101101001101000011100100111010011011100011110011111001110000011000010110110010101101010011010100000101001110011100100011100110000100110110110110100011001111100001110000110010111000000000101111110011101011001110011000100010000001110001110001101000101100101000000010010110111010100000001010011111111000110110110000111100110100111010100110110111111000100011010010111100011101000101001011011100111000111001011100100010100001000110111001001010011101110010001010000101011101101001111111110000100000110011011000010011111011001110110111000011000010100100000001111000001010010011100011010100111011101010011110111010110101100011110110000100000000010011010001011010011110110010001100110100101110100001011111010100	78449
Adam	Peters	5/25/1978	0000110001111110001010001010110011111000011100010100101111101010011111010011011011101000010000111101100100110101011111001101010110101101001011100101110001010101010000110101001011110001010011011011110111101011101101101011011010111010000101110100001100001000011100101110101111100100100111000100001101000100111100000111110000001101111011101110100001000000101100010111111000011101001111101000101100000100110011100000011110110101101011101000001111001000000000111011001000011001011110011000110001101010110011101000000111010001011010001000110000110111000100011101011000111100011111011010011010001110110000100000111000010010100001000010000111001101010101011100001110100000000010011011111011011110000100100010101100101010011100010011101110011111010111000010101001000010100001110010100001100110110000001111111000000010000011000100000001111100011001001100011110010101101000001000001011010100111011111100101101111011001100101011101011000101010111001011101110010010110100010001101001010000000001110101010011111000010101101100001000010100	44167
Shirley	Yu	9/18/2003	0010010010010011001100011101011111110101110011101010101101000010101110101101010111000000101000101010010110100100010100100010010100110101011100101111001001100000000101000111101100100110010101010010011100100101110101000000111100111001111001000111110111010100110100110110100100111101000011000110100100000101110100000010001000111010001101101010111111100001011011001001000011101100000101001111011101010100111000100101101100010000010110010001111101101011010010010001000100101000000111111101110110101011011011110000001111110111011000011011011110001010100000000101111001011110100011000111110001011111110011000101010100100100000011011001101010010101011000010001110100000010101111001101011111011000111011001011000111100011100110001111111111100111011011111001011000101111101000110110110100101000111011110101010101000111101111101010100000000010100100011010111000001001100100110010010111011011010110100001010100011111110110010001001010001001010011010001000011110001000111000011101001011100101100110000000001000011100101000001100111101110	67128
Daniel	Mee	5/9/1986	0101010010011000110010001110111100100111100001001100000011011001100111011000100000110101110010110010110110100001110111111100111100000001000101111100111010000100010100010101011111111100011101010010011111101010101101010101111001110010111011001000000111011010100010001110101011110000111101100001011110000011011001011110100001111001111101001000101110000010000101101110010111000101011101010000111010001000100101001011110101010000011101111000001011001100000110011101110111110111000000010001111001010100110011000010010111001111110001111100011000011001011101111101001101101101110100010000011000001110011010100101101101100011011010100010111111011010010010011110110000010000101011000010100000111010011011010101111111110101110010111010111111010010011010110001101000011001110110111001011001010000101110001111101000100111000000010101010000000110100011111101001110010100110011001010100101001011010110001101010100010110011100011111101001100101111010010011100000001000110101101010100001011111101110010110101101100001010101000101001010010100	96381
Micheal	Bishop	2/4/1972	1011001001001110101101011111101000100011001110000000110101011011001010110111111010011011111101100101010101111011000100010001111110101000100011011010010111000110001001110011111110011100101111100001101011100001001101000011111011101001100110101000010001001110110010001001101110100000110100101101110000111011001010001001100110001010101011000000111010000011001110110101001101001101101101110101111100111110110110100100000011011110101011101011010111011000000110011101100111011000111011011100111010000001010110111010001000000011001100001110011010101011010110001010011111110110100100101111010001110110000000000100000000100000010001010111110011001101001110011100101011001000100100000010110001010011111111011101000111001111000010101001100101010011100101110001001001100101011110110010000101111010101100100000011111111110011111010111111000101011001111000111010100010110101000011011101100010010100000111011010001100010101010111011110001111001000110001001101100010101000100100010101100010100010011000011111010010000001000000100011110010101	72302
Cheryl	Hamner	10/26/1957	0100110010010100110100100010100000111010011011000010100111000101000110110000000111011100000101100000010111111010111101101101100001100001101110100100001110010000110110000111110001101110000000110011010101011000010110000111100101000100100110011011000100011111100110001111101100111100100001011011010100100110101000110100010110011010011110011000010000110101011111111111011010010010001011100011000110111000001111110010010000101010111010100001111001011101110100001101110100110001010000001100000000011100000110010111011000111100110101011110101111010000011101100011001011110111101110001111100001101001111000100101111011101001101001001010100000110110101101000000010110100001010010011101110001001100111111110001101010011100110111011101111010000100100000111100000101110100000000111000111001001000011011010011011011010100111101110100110100000001101001000001001110110000001100111001011100110010000010000001000101110111101001010100011101000110110001100111111101101001110101001101101111010000001010011011010110101010101101111001010000100010	70450
Alan	Howell	4/14/1956	1001000111111110001100111001001101011100000000010101100110101110010010110001110000011001100101010100011000100001000001101010010100011010000011011111111101110110001101011000100001101000110010001111101101010010100110010010010001111011111100101111110001111001110001111010110001101010001001100011111101101010010100001100101000101110011100101000101011010000101101101101100100111100101001101111000010000011110111101100111010000011111001001111111000001110110001111001001101001111000011011000100011010101111100010111000110110110100010000001011111000001101010110010110010111001000010111011001000101101101011100101001101100000111101011101000000011001110010110101101001101000111010000111010101111011000110011111100011110011000111101001110101110100101110100100100110110100110000011110000001011111011110001000000000011110001110000101100001101100110100011010111000101010001110010011111110100101010101000010001101111101011011101010111001101010010100000000010101001101101010101111001101000100101011011000111110110111010011110111111110010101	73148
Rebecca	Beecher	4/25/1981	1000000000111010010011010100001110111001111101100011001011110011011000001000000111001111110001101110101110011100000101011001110011111001011100101100010000100000001110001110000101111111011101011000110101000101100011001111101101100001100100010011100110011100000000101001101111100101011100011010110111001000110010001110110001101011110010011101101000111000111010011010011110000000101111110101111110011000011001001011010111101110001001110000001011010101111110010010100110100101011010011001110001011101000011000110011101000010001010001111110000011010101000110101101010110101111110000100111010110000110110101101111000110110001100101000011011101110101001000101110111010110011111100011001010011010011010101110100101110100100111100101110011000001101000111110111010111000100100101111100000101011010111001011011100110011101111000011110100101000001111000011111001111000100011100111111100000111011011000100111101110010100100111010000101110101100111000001000000010010111101010000100110001001010001001101010011010110100000000111001010001000	98921
Betsy	Minarik	9/13/1937	0101001111100001101000000100010011000110101100111101011101010100111000100101001001101110001001100101011100100011110001001110011110010000100011101000110010101010111001001111011010011101010101111101011011100100110110101101000001000111010001101100100010111001001101011110010110111110011000110010001100000001101110100101001010001010100011011000101101110000101000100001001000001100001110101010011110011000100001111010101111111010100011111011001111010000111100011110101100000111011100111010000100001001111101010001011110110110001011011101001011111101110100001101100000101000001111100101011101101001100001101110010100000000011010000000111001011110110011001101101110101000010010100001101010101110011011111110010101110100011011001110111111100000010100101111101011000001000110001011111101101111011001011001101011110111111101001001100001010011010101110110111001010110011110001011100011110000010101011101011001000000111101001101100000111001011111100010111001110100000010111100100111110001110101001101110000010110001010110101010100010100	78209
Michelle	Bright	12/7/1965	1000110100000000001001001111000101011010010110111010010010100011100100001100001010111001100001000101010011000001101110100001010111010111011011011010001111000000010000100111111101101100000100011011010100011001101110011001111010001101111001110111110101000000001111001111010100011100010111011110000010100101011101101110000111101110100011100100100010100011000000010001001001011100110011100100010110101111001001010111100101001011011011110101010011101011001110101100110110111110111000001000101110010001101101011010000101010011000110111101011000111010111010101110000111000000010100101101100100111000101101001100111101010000101001100000001101001110111110110000000011111010111001110000100011001100111011010110001111010011100010110010101101000111001010100101001001101010001101011101100011111101101101001101101000100100001001100000100100101101110000001011101010001001110111110000000011010001111101000111001101111000110011010001100100111001010101001011100001110000101100101001010100110101110101000000011111111010011011001111100001100100	94628
Herbert	Clayborn	12/12/1984	0100011011011010001110111010111010001111101001110110000010011111011111101111010000111001111101011000101001001101111000100011010100101010101111000110011010010001010011100100010111100000111011110101001011101010101011100010010001011011100101101111100000010111111011110011001101101001110001100011101010000110101101001010010110101101110111011011001010100010110010000000000111110111101111111011001111101000101000000100101011000000101101000001011010100010011011011011111001001011111100110100100111111101011100101111100110100111001001001011110000100110110010011010000010001010110000100010001001000100010001101110000010010000101000110010100011100010000000011110110101110000010000110110110011010001000010110100011100000111000000111101000010110000101010000101100011001101110001011000100111000111110101101001100011111010000110011101110011111100010000011011011100101000010001010101100101101100011010110001100101110011010100111001101100011000111000101010100000000011010110001111110001011101010100001101110111001110101111111010110001110101	9011
David	Beale	8/1/1981	0100111110000111011101100111101110110011100110101010101100000100100000001010001110110101110001101011000001010100101110110110011111000111110011001011000010001001001101011100100000001110000110011001001001000010100100000001111010100011011011000011011010100010000010111000100000111101000111000101100101000010010100111000010010101010011100111010110001110101100001010110111110111111010001011101010110111101000111101000111100111110000101110001010111100010010100101000101101000010011010110000101111111010011010010001000011001000111100110010101100010101000000110000001110011000111111111010000010000000100111010101110000001000000110111001000000101000000100010111001100101001001111011000101011100111111111111010011001110100110001100100100110000100111011010001000011111000110110001110010111101000100101110111011101010110100100001000101011011110000110011000101110010111101011001000011001110110110011101001010101000101010100011000000101101001111010101000010000000110110011010000110111110001101100010011000000011111111110100000101101100101	22982
Gladys	Turner	3/15/1974	1000011010110100010001111011111101010001101110000011011100000000100111100110110111110000100100100010101111001101011101101010110100001110110011010011011010010000001011011001101110010000100101000101101111110010010001110000010110011011111111000111110001000001011011111011101011011001110010110110111110010101000000101010001101100000000111100000010000101010011101100100000001010000000001011000000100110001011011010100011111011101100011001000010111011011101100010100001011001101111011101001001100000011110101000010110010111010001001101010011110000001011001110011001111000010100111010101101101101010011011110100000010011000101001011011110111101111000111000001011011110010001101001011110001101000100110000101001111110010101100100000010010011110111101000011011000001100101001110111011111000100100010010110011110010110001010011111000001010110100110100101010110010110100110001000010010110111101101010000010011001000000101010110000010110001000001111011001100011101100000111011011101010000111110000111101111111011001111101101101101011101	18713
Larry	Maldonado	2/8/1990	0101010001000010010001001101110100001111000011111000110001000010100000011000101111101010111101001110101001111001111100010101000000101001010001100100000111111111000001101011100000101001011101011011100011110010010101110110011001101010101010110101111010111101101010101111110111101011110011011011101101010100010000000011111000111111100111100000100110101010010110000001100010010101110011101011010010000101110011100110011000101101110000110111111001011100101001101001101011110010110010010011111110000010111010000001010111100101101001001000101011101001111101110100100111000101100101110011111011111101010001011010101111101000000011101010010000000011101110000010001100010001011100111100000100011110001000011001101011010001001101001011001011101111000100010011001101000100011100100010011101100011101011110100101011011110000010110010001110001010010100001101100111111101100101101101111010111100110010000000011001011000000000101100101101100001110001000110110001011101100000100011010111010000000100111110000001101110010010101100011011110010	67933
Gregory	Massie	10/5/1955	1101111111011011101101001111001010101010000000010111001111101101011001110010011010010000111011111000000010010000001000000101111010111001001011001001100110110010111111000011101110100001011111010000110100100011110111100111111010100100101010011110011011110010111000010100011010101010110101101110101011010010101010100011110101111101010011111101000011100101101001101011001010000010101101000101101011011011000100010100110011100011000010100011101100010011100011111001111111010111100101101001000001100011001000111010010011110111101101010000011100110101111101110001011110000010101010010111101101110110000111010111111011111101110011101010010100001110010110110110101001110101110110011010101100000100110111001010000010110110110000000111010011011111110011001010100100100000010110101010001000000010010101001000011001111110100011111011010011111110000100000111000111011110110000010010010010000100110100101010000011111010100000001101100101011101100100001001100110011101101011100101001001000101100001010000110001111111110010111111011000110010	31136
Geneva	Thompson	12/20/1967	1100111111110110111000111000001011101010100101110101011111011000111010110111111010000001000000000011100111010000110011011011001101100000010111001100111010010000011011100000011000010100110000110001000101110101110100001011010011111011011101000111001101000000100001011001110101111000010101001011010100000011100110101011001111111000100011111010101001100100110101001111100001110011010000111111010011111110000110101011110011001100011010100010001110001100000010110000110010001101010110001001001001110001111010001100011111111010010010011001000110000000011101011001001110000101101111110011011110000100110010011000111111110100001001000110101100111110011111100100100101110100010011001000101001000001110111111001110101011100100011010001111011010100010010110100011110011011100101101100010100111000101100100110001000100010011100111001010110011100000010000110011011101010011000001110010011000101100110101100001100011100110111101110110001011110010100101101010010001001111101000100111000000111111011010110101010111001100010101001001000101101	17232
Mary	Koenig	2/26/1959	1000100111100101100100101110100111000000110110101110100101100111111101101111000011110101101010010111110001101101001110010110100101111111011000010010001111011011011001110000111100111101011111010111010100100100101000001000001001010011100100000101001100011111010001011001110001001010000100011110110110000100000110111000110000010001000000100100101001100110011100110001110110110100011111001111111110101101100111110000000111101101010000111001000010101000100000110100101110001011101011001011001110111100100110101110011011110011110011000000110101001010111010111100001101011111100011010010100000001100010100011110000010111000011011101101010110010111011101010111000100011101100111011101000011000000000101010100011010101111101111101101110011011110111100001101110011010100111110010011011001100100010011000000111101110010110100001011011101100110010011011100101001010000110011111100010010001010111111100010000101000111001110011011110010010011110111111100000000110011111011011000010101010101100010110011110100110010001101000000011110100011	2187
George	Peek	3/27/1998	0111100001101101111111010011111111000101101000011101100100101000100101100101100110011111011010011011000001100110000111010101110111101011001100000001101001111000010001000001011100101000011010011000101010001100000101000000111011100001000011100111111010011001010101011001011101011011000101011010001011101010101000001011110011101110100100000101000010100110101110001100000101001110010100100111011000001101010100000001011010001101000110100000111011011100011111001110000010000001000100101001010001011100000111010011011100010010001111111101011110110000110111101011111000111101110001101010001010100011011000011001111000010111000100000010100111100011001010100100111111000110100111010010111100010010100011100000011100000100110101100100101010111001100011010000000011100011001101001111010100000001000110110000100111000101111110101101011111111000100111111111000111011001000011101111111110000100011101101000111011000000000101100001010001101000101011011001101111110101100000100001101001101100110100001101001011100110000011010100010100010011	56240
Martha	Smith	6/5/1985	0110100010011110101101000000000110010011100111011001011010101000110010101000110000011101110111011111100011011011110000100100101101111110000010011100010100100011001001000011010100100100000001100100101001001110000010000011010101111101000100101111010101110111010101010110011010100101011100001010011001110101101100010001011100001010100110100101111110111001011100000111111100000110011110000011000011100010111111110010100101010110000100011101011000000001100111101001101101011000001110110110111001010011110000000001010100100101111100101111111111110110111001001000111110110010101001001110101010110101101001001111110000100110110011110000101101010000001100000010010011101101000110011010011101001000011111100101100010110001001001000010011001111111111100111000010001101011111011101001000100010011001101000011100010110110111110101001000011011011101101011111001010011101000110001111011101010011100011111000100001001100101010001001000111000011111101111101110011001010001010000100010000111101010111000001000001111000010000111000011000001111	30514
Carole	Moon	11/25/1958	1110101101001011101110100111110110100100101000000101110001110101001001111110101011101011011110000110000100011111101100000001111100010111100100111001011000001001101001100110011001000100101000001001101001111111001000011010110010101011110101111111110100010011011010001011001011110111100010011110001101110110011011000010101101100100111000101000110000001000010100000000110100110000010011110100100111110001101100101101110001001100110010000110110110011100010111101111001010001100001000110000010000100110101011100010001111110011001101101101111111100011011001010101100110010100100001101010011100100101100011100010110100100110101011110101010110010110000111010001101001111001110110100110111011000101010000000111011101110110110011100000001110000110000001100100100011110011011000110011010110000100000001001100000101110011111000011101100000111100101010110010010111101100000100011111100011110000111000110100110000100010011101110101001100011000111101100011111011010010101101011011000111010010101101110011111011111111110001001000101010100100	8323
Krystal	Williams	3/20/1988	1101100100111101000011011110100100110110000001010001000001100111101000010001000110101010011011111001011111011110010011001110110001000101001000100011010011011001001010000111111101111000001010111000110100010011110011001001000010001000010101101001100110000000100101000111111010111001011111000101000111011010011010001111110101111011101100110110010101000010101000101011110010010100001010111100100110011010001110100100101100000111011111110100001011110000100100100001010010101111110101110111100101100010000101100011110001110000111000001100101010011001100101101010000000001100011011100010001001110001100111000111001001001110101001010001100010010010111011100001011000010101001010111000000001011101001011001011000000001101100001010011110101100111010001111110001100110101100101111111011100111100010110000101111000110101100101100000010100001001011110011111001011111011110000010110111111111000100110011010110110011101000110111001110101001011110000111011001001110010000010101101110101111101001001111101001011010011110110100001100110111000	60420
Deborah	Leiker	5/17/1998	1010011100000110100010001001010000001000100101100110101110000001001111101101101111011011111001110100000010011011100000100001011011000000111001001010010101100000100111110000000011101010000011010011010010110101010010000110100100010100110100001001100110101000011111001010011101101011000011001011100011011000010011000101100101100000010000011000100101001110111111000010010100010011010000100010000001111111101101000100101010110110000110010010001011101001111100000110010111100101100101100000110010000011011001111110000010111101101110110000100110110111111000011000111011100111010000000011010100111010111111001001111111101001001011101010101011100111101000111011111001101000011110010011111110010111010110011110100111001110010101000110001101111101011110101100011010100000110100100100111110011101010101011101100011111000000110101111100101011100001100111111110101101110101010111110111011101001110101001111001011100110100000110110010001101011110000000110100100010111001101010011010010000101101111011110000010001000000001011000110011010110	24033
Stephen	Faison	3/23/1968	0110100111010011010110111111100111111011010011011110011111110100011100011110001001111001001101001111100000000100101011101011100000100101101110001100110010001000001110001010010110010100011101010011011010011010100110110100100010000001001100001110101001101100111101001101100101100010011110001011001101000000010001100111010100110111101011100011100111100001111011001111001010110000011010000000101110011110111011001001011010001100001001001110110111011000001010100011000011110000100110110111100011001110111100001000010111100001110011111001101010011110011110000011001100001010011110010001001000000100111110111010111101000011100110101110111000000010001011110011010101010110111000100001111110011011101010100100100101110001000100111001000101110111110100000000000010100010001110001010100100111001010111100000101011001100111101111111011111000100110100011011110101011101110011001100011111011100010100001000011110110011011011101101001010010101010001001100100000001001000101001110000110101011011110010100001110111010001100101101010010011010	84983
Richard	Molloy	3/1/1966	1101101110000010001101000111000011000111111011011011010101111011100111000100011010110101111010111001011110011101000111001001011101100011010111001111101100000000100011101101000111010110011001111111111001110010001010100001011010100001011000101100000101111101110110011101111111111001010011110110010101000001100010101111010101001000011100101001001101011010011000100101101111011110001000000111100101010010001001011110010010110011011110101111111001101000101001101101001111101101110000011100110001101100010011010111011100101100100110011001101111010011011111000110111001111111111010111010011111001111011111010110001011110111111011110011000111001110110000111000000111010011001100110101111011000010110111110101100110010000011000111101100110000001110101000011001101101100110000100001010110000011011100100100001100100100001110110110000001001010010101000111101000010001110001010110000111000010100101111100100001001010110100101110011001100111100011010110111010001110011011000011011101010100101001000001110101111111111010110100111110010111	16987
David	Park	7/2/1991	1001011111000011011101011010100010110111101110010000100110100011011001101110101100011111101010011110100001111101101010011110001010110001000101011111110010101110111100010000110011101101001111001010101011110001011000100000011001010100111010001100100111001110010111001010101010101010111011001011010000110110001001001001101101100001001101011000001010100001101101101001011001101101111011011000111010010101010011001001011100101011101101011011001011000110000101011000111111000000000111000000010101110100000010101110000101001011010100110010110101101100001010000101001001010100111011010110110110101001010110110010011010001100101110101011111100001001101010010111011101001001110100001101101101011101010011010100010110100001101000110110000101000110101010100010110100110101100100010001100100110100000101000100100110100101000101010011010100111110101111010111101101110110110001011000011011101100010110010001011010010101000111100110100001000000111110101101110011010001010101110000011111101101110101100000000001101011111100110101101001100100	65229
Samuel	Campo	8/2/2001	1001000001111111100000100011010100001010101011111001000110011010010010101001101000110100001100000001001011000010010110101101001000010011010110110110100001001110110011111100101001011011111011001010101001011111101011101100111101010101110100000111100101010000010100010000011010101010111010000001000100101001010101010101010100000111010110000000010010001010010001011001101101111000001010101110100111100000010100000110010111010000000001010001100100001110110000000111110011000011110101101110100010101010111000101011000010011111000101101110100100000100100010101001101000110100100001000011010011011111000111010000100101110101001101000000000101011110100010101001010000100110100011010000001011100011010000010011000101110000010111111100111010111110001100111100101110010100001001101110011110010010100010010100110110111010101101001000010110101011111100110010111100000110011010000010010001111001001010000100011001011000100100001111100010110110101010000001110010000011001010100101011001011100100110000100011010000010000110101001010101001010	28830
Troy	Hurley	12/1/1995	1000011000110100001100010101010101011111011011100011110011000100011101100101010010110100111110110110101010111101101100000100100000000000001101000000111101000100111100001101110111100000111101010101101100100110011001110000110111110000001111101100010100001111010101001000100101001100101110000101011100010001100011101000011001100111110001111111100111000110111100101101110000111011110010011000000111111111000010001011110000101101100100110110110101100000010001110000010010100001100111100100111101111000100000000100101110001011001100111101110011111100101011000000111101100000110111110111100010000111111001010100111000000011100101100101100101001000011000111101101101101000001111001011000011101110011000101101011100011001000001100101110111010001010101000101101111011111000000100110001100111001101000110000011110000100101101100110000000010010001001101010010101010001110000100000101110010100010001110101011000111001101000000000101000010011111111110010110000000000101011010001000101100110001101011010100100011011110010110001111111110011	12010
Ernest	Amos	6/15/1952	0010100100010001111111101101010101000110000110000100011010000001110100011011001001000010100000011110111110110011000100110011010011111101010100110001011100010000000010111000010101000010100001101100000110100100011001001111100001110010101101001111110101011000101001011000011010000001001111100001111000110001101001101000100101101110000000011001110101110001110000011110010001010001100110001011000101110100010001101000110000011011010001010010100111010001001011110111000111101010000010100011101001000111001011010000110001110101110000100100011010101110100010010111011011111010001011111001011111100000111100001001111101011010011100111010111000111111100110100010010000011001100011000101010010110111001111001010110010100000101010001111011010001111100011110000110010000010011010000000111110011111100111101110100011011001110100010111101110100001111110010100110110110001110101010001010110111010110010110101111000001010010010110011010100111100011110010001100111111001010100001110100000010111000011010111001110001101101011101001111000110101	88650
William	Lofton	1/15/1943	0110111010001011010100100010101000010111001000000001001000001010111101111000101110000011111100101101000110101101010010111001011100101010111000011000110000111000111001010000010101011010010000000001101100101101101101000101010010110110110111011101110000101000011110111001101010100010100100001101010101000110010110100110111101110101100111001011011101001100111000010011101101010001011111110011101100100011100111010000100111000110001101001001111100011111100000100010100001011000101001001101101111000000101101111100111111000001000111100100111100001010010101100100000001100101000101011100110101001110101110011011101110010100110100011001101000010001110000010001010011010001110000011000111101100111101100010101110111000000110100110110011111000001110010001110011010100111111000000100110111001111101100011101111011000101111001101011101001001110001001010010011100111000001010101111100011011110100010110110110111000110101101000000111000000001100101100001010001110001010011101000011000011011111000001000111001010110010010010101110000100011	96574
Andrew	Dutra	6/29/1953	0011000111101000010001010011111011110111101000000101100010111000001000011101010001001010001000111101000001110101010010011100001100110111001010011111001000100110110010100001100110010100101000110111001101101000110001101001100001111010101111100000001001011011111000010101101101001000111111111111010111101110111101111101010010010001011001001111100101010100011011100001111110100100110100010111110101001010111111110011110101000101001100101101101000101000100010101101000100111011000101110111111010100101011000010110110000110111111010010010010100111111110100000011011111011001010000001001011011000000110011110100111011101101100001000111000001110011001101111101110101110010011010001001000100110000000010011010100000011000101100011111110111010111011111001010000011010101011000001000001001101101000001010100011101101000111101000110000111011110001011110110000011110110010001011010101101010011110111010101100001000100001101011110001111110110001100010101001001000001001110001010101000101011011010011111110010011010110110001011111000101100	38329
Larry	Erickson	3/21/1968	1011101100100110001111001100010110110001010001011111000111100110110101001001100001101101001001011110000101101011100010110010100110000011000001100111001011011001111000111001000011010111100111001101100100100010100011111111110100101000001010111001101110101011110100001101110011001000000100010010111001110110100001000010101010100001001110011010010000110001111000100011011010100100111001001011101100101111001111111111100000010110011011001001111101101110010000010101101101101110001110100010011010001101010101000101010111110010010101000110110100101000111111110010010011111001011001111101010100010100010111011000010011111010010000000111010010110101001010001100110010100111010010000111110001100011010110110000110100001001011110101010101100000010010011000111001010101010011000000110000000011111000010001000111011001100000101011111100111011000010100010010101000000111001000101110011000100001100100010001001110110111000111100111110111101101100100001000000110011111100010001111000011101101010010000000110011010110000110000100101111100011	83395
Gary	Martinez	7/10/1943	1001011100111011110101111100010101000001010000111000100011100010000101001100110000001000010100100000111000010011010000011010100011101001000001100101010010111000100000110100111001101011111010101101001101000011001110001001000010111000001000100100010110010001011011101101011001111111110111100111100010100111111010001001000000000011110110000011000000100000100101011101110010100100011011101110011100111110111011100100000010110110100111000100111001001101100111101000101000011101111001101101110110100101101011000111111000111011000100010110110110110010011000000110011100100011000000100111001100100111110101111111111111011100010010000101000010000000001111001001101111010110000011101001101010111011110101111010010000000111001001101001001111111110011101000101111111000001101000111100000001011001000111111001100110111010000101110001000000000110010101000100101010101000111001010011001111110100101000011000000001000110101011101011010110111111011011001100011010110000000101001101010110000101101001110101111110000010111110010100000001110011	51965
Nelson	Baker	12/29/1981	1011001111001011100000100101100111010010000111100000101111101000100001101100010001111100001011100110100000001011111110001101100010000110000100010010101110010111101001100001110101010101100011100001011110101111110110110100010100110101111011010111100001010001101011001001100001010011010101001111100101000101111001110100110100101100010011011011011000010100111001011011111000001011001110111011111010110011001100010111000111000000001110111111100010110000101100100001111100000011011110100111100011011100010001011001101100111010100100100010110010111100110110110100101101001001101001010101010110101010000000110011100010100010011100011001101001010101000011001000100100001101110111000111010000000000101111001101101011101001101100100001011111010110101110011110011100010001000111010100000111011100101010100100011100110001001101110010010010011001001110101100011111011100001011110101110001010000110100101110010110100111111111101011000000010101010000110111100110001101001010101100001010101010000100100010000001110111001000001100111100111011	26455
Mary	Hill	12/31/1955	0010110000011010011100110101001100010101100110110010101011100110001111110110000011000111111100110111001111001111010000100001101101111111000111101000000110110100101101110010011010100001111111010100000101001110010111111100111001101000100010101011000101111100110010100001101111111000000000100100100100111111011101101111001001101000111000011100110101111000101110010010011010011011110011010110100111101110010000110100010100111110011011101001011010000011111101011011101010001001010100011110001111110010101111101100010100101000000101010010111010101100101110000101111111011111110001100011001110110100011100101110011111000010011110110101011110110111000000100001110000111001111100010111111001111111000010011011000110000010001001110100001111001001000100110000011101111100001001001000110100011100010011011000111010101000101101111001110110111100001100111111111101101001111111100001010100010101011010100100011000101100101101010100110101100000010011111010000100100001001010000100111110010111111000001010101010100001011010110010010100110010	60364
Christopher	Butler	5/18/1950	0000000010000011011111010001001101001101000100110010000000110101111010001010101011000000110111101010111011110001100001111000111000000000100010010100111010100111100111000110101001011010101110011111011011000001111001010111010000101001001110100100111011101000101111011111101111111100110010101001000100100010111000111111111001000101100010001000001011000000110111110001000110001111100101110000011010011010010110000001111110100010001011110111011111001001111001111110001011100100110110110100010000000001001100101001100101111110001101010101111100011010110101110001001110010000111000110001111010110110110011111100011111110111101101111101110001100101010101111001010011100000011011001110101100110111001000010001000011100000111011100010101001110011011001110111011011011001100001100111010100011101001001110101101110001111001001011010110110110001101000001111010011000101000010011011111011100010111111100100101110100001110101110100001000100101010011010001101010110001010000100100111111100111110110001001010001100111001110011110000101000101	62112
Roger	Gooding	8/1/1988	0000111001110011110001001101100100110011110110100010010101001010001110100110010100100111010011001110101110001001001100011010001111111011011001010000001001101010001110110110111100110000111000000001100101100101011111010100111001000101000110111110011101110011010111000010101100011000111101100101010111100101011000111111001010100011101001010011000000000111100110011000001110011011010100111110110010001001100110111001101010000000111111001001101001111001000000111111000111010000011110010111000011011100100100100000010010100101001000001101001010101111101101101111111000110000001011001111000101100101000011000000110100001001011100111101011011100001011111011011111000001001100000000001101000000111110010001011100101111101001000110010111100000101000000111100000010000000110101010111010011010011010001001001100101010010100111111100110000001101110010010100001111000011011110100001101110010100001100011110001100100110100001101110110010111100100001001001110110011100111110100100011010000100101111000101111001010000101100000010111111101001	16926
David	Bressler	12/23/1951	0010010110011011000100101100101110101101100100100001011000110011101111110011101011011010101101110100100100001100110011110001011100011010100001101111011101010001001010100100100101010011011101010000010000111001000111011000100000000011101110111010100111101111101011111010000101100110100000001000110110100011001010100011011011111011000100101000000001100111101001000110011100110011010101000000011110110101111010100010001011001000101011011000011101011010001111101110010100001010110011110111000110110100111010001000110001011110001000100010001010100010001100101010011001001001111000111001101100101011000101001010000111011110101011001001110101001101110111100000111011100011010101101001001100010111010111111100110000110011110101000001100110100100001101011001101011110000111000101110111100100010011111010010100011101110001011010000001011001100110011000000101001011111110100111000000110010101101111101100111111100001110001111010011101001101010111111000000111001111110010011110110000001011011000001101110101000100100110000010011011100010	59985
Maurice	Walker	4/17/1949	1001010111010100001100110001110000010001110101110001110010000100010111001011110011100000000011011000100100000000111010100001000000000101000100001001111000110010101100011111011110111000111111101001010010111000000111110010011101011001000010101101010011111011101101000000000100101011110000000001000000100011100010011110110011001011001001100100101001000000011110100011000001010101101010011100010001100110011010100000000011100010110100000010010100001010000110100000100111000100110110000101001000100100010000100110100000111010111000101000110111100001100101001111110011001011100100100001110011101011100101110001101010001010000110011110001000000001000001000011010011011001000110010101001011111000010010001001011101011011001101010100101101001100101000001010101101000111011111010010101001000100110001111001011110100010010110011110111101101000011111101010111011110100010001001000010011100010000011001001110111010001100000001010001001100100000011010001011101000101100011101000011010001000101010001011100011100110101000110010011001000011	37670
