GivenName	Surname	Birthday	encoded_vector	uid
Terry	Reinke	1/18/1971	0101001101010100110000101001011100010001010011101100010011001111100000010000101010111010100001010100110111100110011011010110100000101101001101111111001100010001100100111000110111100010101111011110101001110010010110111011010111010111101011000011111010101011010111110010110111101111110011100001000111000101001110011100011010110011111101100010110111011100110110001111101011011011110100010101011111010000111010001010110110110010111001001101100100100011010101110010101111000101100101001010001100011100001101110101011011001001010110000001111000011101010110101011001100100001010010101010110000100110010110101000011001000010001000110101001111001011110011011010011010100011100111000001001100100111101100001000001000001111100100111100011011110101010010010111000000110011011010000000010110000010111100001001100010100101001101110101101000000100010111111000000101110101111001010100111111010111010010100110100101010110111110001000111111100000000001101100011010101111001011001000010111000000100110110100000110011101111100110110100100110001	92331
Mary	Vance	10/7/1989	1011111011010000101010101001001101001011111000011000110100110100011101110010110110110101101110100110000010101110010011111000111000100000011111110111101010001101110000010000110101010000101010111110110111100110000110101001101101101111111110001100111110110100111011010110001010111001010110011111100001011011111001010100101110000010100001010111111101010001110011100011010110111110010111111000110100110110011011101100111001100010011001011011101000010111100000000010000001010001111001011100111100001100111001101011001110100000111001111101000001001101011011110100111110111101001100111100101001101000101110000011111000011100100001111101000110111110100110001101010111010101110110110110111110110111111111001011101010000000001110110111010111110110000100110000100110001110000100111000010100110001001100000111000011100101101001100100011101001000101010100100100100100011010001110101100011001001010111110100000010100101010000000100011101001100111000011001010000110110011100100110000111010100100100111110111011110010101011110010001011101101	18988
Sandra	Nelson	11/24/1958	0011110110011101001010000100001111101000101110011011101000000000111000000100001100111011111001011010101000100110100100101011111010101010001000010011011101101100000000011110100111011110010011111000000101011001011000011000101011001010100011100100011000010001010101001001011100111001111110100100000101000111000110000100001101011100101000100001110010001100100100000001011110010101000101011011101011100100000000111100001101001000100011010100000111110011101111010011010000010111011000101110111101101001000011000101110001001011000111000101011111000010111000100010000111010101000110011101110010001111011000110010101010110111000001001001000110010011110101011010100010101011101001110001110011101001010111110110011101001111010011010011000000011000111100011010101100100011011101011000111101001011100000010110001110000110101001000111010101011111101110111000101000000010000001101100111111110101100001011010011001010010011111011001111001110001000110100111010000111100010001011100110010111100111000111001011100000011111101111110011010010101	23533
Peggy	Riggs	1/10/1975	1100010000000001111011110110111101010001000010110000100111010011110011001110110110100100101001011110010110000001011010000101100001111110011101010010010100000001110000110001011010101011000110001001111111100110001001110001010010001011110101010001101111001110010101011110100110110101110111011011110011110101111101100111100010011011010001010101100001110010101111001111110000010000011111110111100111000101011101100111011010101011000100001110100100111000110101101101101101101110010101110000111100110111000001101000010001111101101011101110011010010100111111011100110010010000011101111100011000000011000110101101100010110011001111000101110010101001010101100000101101001011111101110100100101000101000011100011100101101110111100110100110000010010010011100001000000100000001001101110010001000100101011111010011000001100100110110011000110011011100100010001100111011101100001000011001001110000000001010110110111110001010111111111100110010010101000011110100100010001001010110010000100001111010111000000101101100011100111101010101100011011	85424
Ramona	Smith	11/30/2000	0001011010110001111001000010111110011001000101011010111010111111001000000011010001001010000100100110110001001011101110001111011100011101111110110111000110100001110110101010111010010101010110000110110101011110110001110101111110110000000010011011000001001010110010010010101111010010110101001100011001101010010101010011010110110000101011100000010100110110110111101100000000101100110101010011111110010101011011101111011010001001100110100011011100101001010100011101111011110100001111011010011011011100111101100111011110000100011000101101011001111111100110000001111111010000001010100001111010100010110001011110111110110000011001101001100100101111100011101011000100110011101110001110100110100111100100111100100110000111000011011100000000001011001010000001110001000010011111111110100011000010011101110100001010100010001010101011101111000110110001010100110000111011011000110010001110011110001110111001001110111100010111011010001111011000110100110110001110101110000110110001100001100100010001100001101111011010111110010100111011011101	3962
Tamara	Garcia	5/19/1976	0110001100000111110111100011000010000000010100110010111110100011010011101110000000010100001110101000110000111110011010111011101101100000011001111110111110101001101111111011101110100000100001011110011000010110001100100100101101100011001101101010011100100110011001110000011100110000011101100010010101001111001001110101001010100101100001010101111000010110010110010111111100110111101111111111011010110110000100101010100111100101111010001110010101001111110110011111001001001011100100010110111101010110110110010011010100101110110100011001000000101111100110011011010000001111110011100100011101010010010111000000000000011000011100011000001101000011010011000011000101110101000101010100001010000010100111000111000111100001101100010101011001000111000001010101101001000110111111110110010111011111001011110001000000001001000001111001010100001111101000001000100010101000011001000011111010101001011110011000010000110111011000110010010101001101010110101100000100011100000010000101000001111001011101000110000100100011001010011101100101101000	84776
Lashonda	Strickland	3/8/1984	1110010110111101100011110101111001110110011001100000111100111100010000111001101010000110111111111010000001110001110011011111110111110100000010001110101000110100100100110000101010010010010111110111010110010001001011011001100000100101100110100110110000110101001111101100000101001001001110101101000001011010100100000011010011101010011110111010111111100111001010010010000011100100000101110010110111111000100100001111001010111001100101101111010101010111110001011110010100110001011101110100100001101000100100111111000001011101000000110100100000111011011001011011000000010011111001011100101000001000101001011000001110010011010011001100011101001110111110001101011101011001110100111110001111011101001010111011110110011110011011010000100100001010100010111110010000010110100111010110111010111101010110111011010111011010110111010001001000101101100101011101001101001110100110101001100101001100010111111001110110111001011110111000101011001110111111000101010010110010101001111000101101100101011111000010000101111111010111000010010100011100	59799
Addie	Hollomon	4/13/1984	0110111110101000000000010000100000111001000011110011001111011110110100100101101011000110010000110011111000000100000111001000001110000001011111000010010101101110010101100010000110100111110111001010101000010000000010001111000011010110110000111101110110101001110000010110111000010001000110101101110000001111011000100000111101100000000011101001101010110010011100001101001100110001000111100001101000101110010100101000101001111000010110000101111110110001110110001100100001101000011010011010010110000011101110110110111000000011011011010110001100111111001011000110011110001011011000011110101100100111110000110010100110010100100000000100101000001111011111010001110001010000100110111100000100110111111110001101010001001011010000000001110000100001001010001010111000010100100100001111010101101100110100010101001100110000011110010000101110010110000100110011001100100100100001101011010011100011110011011011011100111111110001011111011100000000000001011111110010110011101101011011100101000110011110110011110100000110110101111100001110111101	25887
Lynn	Armstrong	3/11/1971	1111001010100100111100010100100111000111100011011010101001010000001111001100111010111001010000111101110101000101001110110001100000100010001010010011011110101100001101111110111001001110001100001110101000110000001101100011101110100110001001110000011100001100101010110100110100001010110000111100100010000101001011110101110111101101110010111001100100101010011011110000000001110000111000010001110110001111101110100100111000100010001010111111111110101110001011101101000100011011101101000001011110101110010101111110110111100111111101011110010000010011011101111011111110111110011000100011111110100111101001100100011101100001111111000000010000011000101110010111010010000110101100111001011011110011110011100111000010101110011011011001001110111011100100011101011001101110000010111110000011011011011011110111111101001100110011110101110001100001000001101101111111011010111010001011110110000111010111110001010101110001101101111010011001010000010110010101111101111110010010100000001001110011110010101101111111101011011101000010101011110010	16230
Richard	Gibson	11/10/1978	1000010011111110011110111100110011011111000100111111001011011101011010110101011001101000010110111101001111011010110101100100000000000100001001110100101101101100110011001001000001111011111111110011011001111101111110010001100110110101010111110110001101100111101101111100011110110001111100100000001110001010111000110100001111100111001100001001101011101110101101100000110101001100110011111101110011101111101110111011111111101000101001000001100011011000000011011111010000101000101000001010111001001001011001100001110100001100010011001110000101101011101010100000001010101101101101101110010100000110111110100100100001010000101111000011000111111100000101100111000100011010101001001111110000011011111001111000110101011011101110101111101100100110111101011110111011101110111101000101101100001010000011011100011110010100100011011101100110010011100001010001101000111110010101000011010001010101001000001110001101011001100011010101111110011101111000101100011100101010000001000010100010010011000111100000100101111000100000010000111101000111	69237
Estella	Layton	10/28/1976	1001111101010111100111001101001011111110100010001000001010100000011001101010111110110011101101111000110001011110111010011111011000101011010101000010110000100100001000111111101001100001011100111110000100010000111100110111000110110000001111000101111000000010011001001101000101011011111010110010000011010111110110000111101010111010000010101010001011111000010110110100111000101100100010110111010101000000001110001010001101000100001101001111101000001100011101001010011111111011110110100011011001010100000010010010100000011110111111111101011000010011100110111100111111000111000010001001111001110001001010110000001101000101111111011110100101100000100011010111100100000010111010100110000000100100101000101011001100101110010101010101101110000010001110101100001001101101101101111000011010001000000101010000110110111100110110011001011000011111100001100111001111001100011011101000100100111110101011100101001010111000111100001110110001100101001110011011101011111010011100010101101110001100000001100100100110110101010010101000110011001010	70246
Tanisha	Larson	1/31/1945	1000100110010110001010100000010111000000000000111101000001010010100111110001111101101101001010001110100001111111111101010110010011001101010001111110101011001001011100110000001101111000010011010010001010011101011011100001001111111110110100110011110000011100101001010100110001101000110010011000000010110011011010100101101110011001000010010011100010110110011110110000001011110111110011000110100010001010010001100110100100110000001110000011111111011100011000101011100101110010011100001100110000100111111110101000111011111001111100100101000111101111000100011110110110011010110000100111111010010000111011011110011011110011101101101000100110010001001110110101011011101111011011101110100101100011101011000000101101011001100110011011111000011101011101110001101000000101111001011101011111111001100110010011010101011100111101100011101010011011010001001011010110101001001000011110100101010000101101010000100100010111100100010100001100000010011011100100001001110110011001010011010011001101010000000101001010110100001001111111011001110000	89068
Jim	McDuffie	1/21/1980	0101101010100000011011010011011010000110110011111111101101111110110101101101111110001000100110010000011110101100000001011110110110111100011100011000010011110110100110000100100011110011010100010100010001010111010100110000110100100000111110110100000001011000011011001100000111101111001011110110100111111000110101001011000000011011011110010011101011100110100111011011111111011110011110110010000000000110100100100111100101000111110010011000010101001001001100111111000010001111110101010001000100011110011101001011011001000101010110101111010011101001110000000000111011000101011110000000001001100010000000000010100101011110111011101111000011110001111011111111001111101110001001001100101101100010111101001110111111100000111101011100111001000110101011111011011001011100011100000001110100111010111000111100101100101101110010110111100110010011110101011000101010101011100101011101001000010110000010111000111111011100100100011010111000100010111010101010001101101101001010001010101100100111111001100010000010110001101000011110011100000101	95931
Helen	Lockhart	6/11/1986	1110001010110110010100110110000110001110010010111101011011011011001101101100101000100111010111100110011101011001100101111011011101101010101111000101001111010101110000010101010111011010110011101100011010110111011110000001001000110001111100111000010000011001101110011101011001001110100010000001000000010101010000001000110001100111110011000100001100010110001110100000100000110011111101000010001111000010100111111001100101111010100000100010000101010000101101011111000111010110000100001010000011111100011001110001001100111111001011010100001110011100000101100011101010100001000011100101111000101100001111000100000010000111111111111000101001110011100111011110111101101011011001101001100101001100010010111110100101111100111001000011010001000110101101111001000111001100111100010010001010000010101000110101001000111110011010100101011110010011001110000100100110100010111111100000011011101011110100111101011010010111111001001000010101100000011111010111110100101110100111101111101111010101001010101101110001111010011100010110011101100001	21109
Loretta	Applegate	8/15/1949	1000111101000101111011001101011111100111101101000011111111000010110100111111100010001010111101101011010111100101001100100100100110011100001101010110100101111110100000000110100110011111111000001000000101111111111000101011101000001000001000101011000010001111111001100010010000100100000000000110100100110111110000000000111001011001001001001010010111011011010000000101101110101110101010111110011100010110011101000110110000110010011010001111100001010001100001010001111001010000110100000111000001001011111111011111101011111101100101100010011001010101100001110101110001101001011000110010111010001010010101010000100110010110000101000001111001101111101111000101011001010011111000110100110101110010001010111011110100110010110000000100100100001100010110011011111011000010111101111101101011011000001101110001111001110100111101001001101000001011100011110011011000101100000001101100111111001011101101100011010000000010101111000011010000110100010101001010111110011111001110100000000010101110101000100101101110011100100110010101100010110101	20544
Connie	Granger	7/5/1995	1011101111001000010010101000011101011100000101111011011110111100010011110011010011111111100110011100000100101111110011001111010101111001111011110001001010110100001111111000110100100011101001001000100110000011111100110111011001101101110011110101101001010011010110011011001001110011100001000010001111111110011010110000110010111110111101001010011101111101111000100100100100010101001110111010011111010010111000110011001010110010010000000101011100000010100011101000010000101010000011000111000100110110011101101011001011000101111001010000101000001100000111110000000101111011010110001101110011011111011100010111000110101100011100100001101101110111111011011000000010100001000101011000000100101100001001110010100110100110001110011001000010000111001010001000000010101010010110111100111100001010110101111011100011011101000111011010001010010110010010110011110111000110001111010000011101110010001100000000110001111110000010111100011111100100000001000001001001100101111011001101011010010001001101011100001001101111000111110101000110101001	42955
Alonzo	Conti	8/13/1985	1101101011001100000111000100110110011011000101011111000011000011101101100110000110000000100000011000101101111110110111110111110010010010001000000101000011110001100000000011000100110001111010000100111111011100000010100011110101101110101001001000001101001001111010011110110110000001011001100010000101010101001010100110011101001000111000000011001001011101100111100000111001011111000101011111001011001111110100111100100101000011110010011111101110011010011111111000010110100010111000001001110100010111100110110111100101010101000101001100111101000101101000110100100100111111100001000000100101110010000000101010011110100100100100110101000011110010100101011100111010110101000111011111100000100110001110010000011001001010010000111001111000111001111010010010110011101111101011011101011111001000000100000111010100001011110100001001011111011101101010101101000010000111011000001000010110111100000011010011101111110111010010111001100100101000111001001110000010101101101001000011001011010001011110111100010111101110100000001100100111110010	51687
Catherine	Williams	10/4/1972	1010010011101110001011011110001100001110001011010000110001110011111100110010101011110000010010111111101001011110101000011100101010011111000000111001011000110101101001011111110100010001001000001110010000001101110011011011110011011110011010111001001011000010110100101011100011110001000111101000111110100100010111000110100110010110011100010111000110101100000001001110100010110010100111001011011000011001000100011000001101001011101001001111101000100111110101001101110011111011001111001000110110011001111001111111111010110001111001011101110100010010110101010100100100010010101111111001001011110110101011001110000011010111111001000000111001111100110001110110110010011100110001111001100101111101101111001001001001101101111110110110010000001000000010001101011001010000101001110011010111111110101010001000001111001100000111110111001100001100111110010000011101100111010001011111110001011111011010000110111111010101101011010110001100111001001111100000010000110001110101111011000001100101010001001000000011111110110100011011001100001100	81224
Sandy	Markley	3/25/1942	1000110100101000111111110110100100101010011101011111010100101000000010011100010000001000111110101101010000010011111010101101111101001101001111100100101010110111100111110111101111010010101001010110110010011111111001101000000010101001111001100101010010111010100010101000011100101001011011001100011010011010111110110010100101100011000110101001101110100110001111000001001101011001000111011000111111000000111001101110011101001111111111010011010011111001111111000100011000001010000100111011000011110011110001010001010100011111011011001101010001101010101011111110010011011001101000001000010001100010111100110000100000000100110001111011100010110000101010010010101110011101011110110000110100010011101100111010000110001011001110111010010010010100110010000111001100100100001100000110010001010100000010100000101110111100000001110101011010101110111111100110100111010111001010000100111111110010010001101000100111010011011010101011010110110111110010001100011100010111110011111010100101010000111111111011111011010100000111111100100100100101	92161
Cameron	Johnson	6/3/1958	0000000110110010011100000001110001000100111010111101101011001011101011111110111001011100110000111110010100101110100001101011000000101100001100011000000011001001110111000010011001001000001000111101000000101101011101101000001101111111000111100011011010111000010011100101100000000000110010111100011111100110111101100100000100010001001010001001110010111100011100110000111111001110001001101111111101000010010001001000101110101011000001101110010011100011101010111111011001010011001100011001101100010001110010110111110000001001011011110010010111100010001101100101001101111001101100100010100101000111111111111011110101100110001111000100001010100110010000011011001100010001011001111100111000000111101000100001101101001101000111111010101100001111101011111000010011100001011010110110000001000000101100010111101111001101101110110000001010101000000111001010100001110110101111101010101101011000100001010010011111001011011110110110100101001011010010101011101111101110110101111001010101000101101111100110101101100000000101011110100111110010	30040
Ernest	Darwin	11/17/1976	1110101001000101111010001011110100000100100110101000100001010001110110101101001110010000111101011101100101011110011010011100011100110101001011011011100010000001111110110010101000011100010010010001010011000011101001100011110011101101110001010011010010111011101001110100010001100010110010001010110010010101011101100100111110000000100011111110101101101010011000101011100001111101010000000011101100100111101100010111001101100110111011100000101001000101000000011101110100000101011111001010011110100000111010010000111110011001111011110111001100010100011111111100011010001100000110110001010000101000010010001111000101000001110000011010011001011011111011000010001101110001100001010111010101111001001001001010001010101011111011111111101000010011011000101110000100100111000100010000101000110100100000100100111010000010100001011001001111011111001011000001111111111011101001001001001110100111111110111100101111110010100000011100101110000110011010010111101101011110001100111111011010101111000010110111100100011011001101111001111110110001	36599
Sarah	Quackenbush	12/14/1983	1001101101001000000010111000001101110100000000010000000110111101010011101111010101110010111110010000001101110100011110010100101010110111001100011000000100011101001000110110001000101011000101011010101100101100010000101110100111101100001001000001001110000000000011001101110110010110100011100001100001010000111101011110001111010010001010110101011001001010011100001011100011000010100100101010110110110100011111010111001100110101001100001110011110101100101101001010001101010111101010101010011101010100000110100111001000000100011100111110011011110101101011111101001111001011111100101011100100001011011111110011101001100111011101101011001101010001000011000101011000001101100100101110100111101110011110101000000011001111111010001110000100101000000010011010010111011010100110010111011001011100111100111110101010111000000101101101001000101100010011010111010110111100111101001010100111001111011001100011100101010100101110001101010000010100100111110111101100110110000101011100011010110111111100111000110000101110111000111000010000011001	51602
Julie	Collins	1/22/1965	1101010011110100111010001100110111111011010110110111111110110011100101011011111001110001111001110101000111111100101111111000101111110001001100011011101101000100000110110100110101110001111101101011001101100101111011110101100110000010101000100100001111101110000101101001111100111001101000100101010001010001010000001101011100011000101101001001101010101110001000101000010110100010110111000001000111000001110111100110011010111001101010101111011101001000011011111110100100101010110010101000111111000010011101010001010001011011110100000100010110111000101000101001010010111111100011101000000100110011001001111101001010010000110101100000000110110001010010101001110001001110110000010100100111111001101000111111001100010101111100110011010001010011001011011110111100110010000100100000001110011101110100110010111001001101001000011001100011000011101000110000010001101110110111100001000101010101000011000101110010011000001010011001111001101000101000011110001110101000000100111010110101100000111010101001111011001000000001000101100011100110	19192
Brandon	Sanchez	8/29/1949	0101100001000101010001010111100011101101101001011111000101010111001011101000011011001100100100011101111010000111101101111001000000011110110101010100011010000010110010110001011001010111011000011100111111100001100110101011110000111010011101110010001000111101001011100100000000001010011110110111111000001011011011110010110000111011010011110001110110110100100010101011011111110111011011010011000111100101010010110011000000111110100101011111011111000000101101011011000010110101101110110111101111101110010110110000101001100000010101010111010100011100011110001100100010100001100010000101100010000010010001011110011101011111110011001110101001111011110010000011110111110000001000001101001001111110010001001000100100010101000110111010110001011110000011001111111000110100111100000011100010010010111101010011101110010100011101001010001111011101101110101101110101010100011100000000011110011101110111000111000001110101110100101011111100000000110100110001111101001000100011010010011111011011011100111101100100101110000001001010000000101110	7154
Jim	Baillargeon	8/7/1968	1100111111100100100110011000010010011010101100010111000111000010000000011111000011011011011011111101000111111110111100001001101110101010000101110111011000110010111001010011000110111000011010001100010001000010111000101110010100101111010010001010011100011111000111000010001001011001100101010001101001110101100001001100100000101100111010001001001001001110111010011100001001001000100110110100111001101001000100101111000000011100101000010100000010111011110111010010111111001110001010111001110101110011001111010000010111011111111111100111001111111100101101001100111101100101000011110101010000001111000001110101110101101010001011000011000111010100101111011010011100000100001110011101110011001100101110111011100110100010011110010111100000011111000111000011011001101011010100010110001010011101110100001100010101011110011000100110011010101111101101101011101101101101101001110010100000111011011110001001011111101100010110010111000101111101111110011000011010110100111010111101111111110011010110001011001111001100111001101110110000001101	56847
Alexander	Esquer	10/23/1995	0010110000011011001111001010101110010111100010011011011100011001100010110011110100001010111110001011010111111100101011111001000100111100101001010011010111010001100000001110111010010011101100110000101101111011110101110001010100000000100100101101101110110110010010111011111111101110001111011001011101001110110000011100000000111010011111110100101111001001110100010111001011100100101011001110001011101010011011011010110100011100100101000011000010010010011101011010100001110101101111110101101000000111110111110101100001111010000111011011100000110100100011010011000111000110100011001111010111100010110101111010111111110100000000001101100101011010011011000111100010001011001000100111000001000111000111000110111101011001101011001011110111011110011110100011101000001101001100011011101111000000011100110001001100101001011100010001101101010001000001111001110100101100010010110011111001110110101110110000100110100000111000111100000000011101000011001010010011000010011010001000100101110001101010111001011111011101100101100011111001101111	56243
Erin	Levesque	4/21/1967	1010000100110000001000100110111000101101101000000000001111111100111011110000001111001011001111111000110010011011011110000010011000101101110101100010100011010110111101100100011011111111010101100111111100000100011001101101011001110111011001000110011000001011101101111011111000010111111101100000010100110001110101001101011110101100100010101110100111110001010110101101010001011101101000010010100100100101011101001110010011010110011011101001100000100011000011111000010100001011011010010110101000010011011001110111000011111100001101010100001100100101101111100111110001001001101011001000001011000101010111101111011011000001101010101010100001110101010011011001010101010011101011111111011101011011111000000010000000000111110101011100101000110010100000101001111100010101010110101101101000100111010001101111011110110100010001000001101001101011111011011100011001000100000101111100010100011110001001110100010111011010101111000100011100011011100111111111110100111001011111010100010110111111100100000011000101011111010101000101001011100011	26024
Vivian	Busch	6/14/1957	1100010011001000110110001111001001000000110101000111001100001001100010100111100000110111011111110010011000101000110110101111101001001111000111010101101111000110100011000101111011010111011101110010000001100001110001101110110111011100110011101100010101000111001110111001100001111000110111101011110011111111111100010101011101110000011101111101001101111101100000011000001011001001010000110110000011011000001001001001010100001010100010110101001010000011111110011010001101110011111011100000111100001011110111100101010011001010100001010011110100000001010010111000100011101110101100000100001111110110110001111010001010000001110100011111101001111000000110110101011101101011110010000001110111101011010101101010011001010010110100001110111011100111000010001110110101110111111110110110000111011100000110101110110000100100101110110100000100011011000101001000010111110100010010001110001010010000010110010010100101110110101010101010011110010010010001101010011010011101100011000111010101111101111111111000000001001000100011000011110110110001	51518
Howard	Kent	4/9/1986	1000001010101101101101011110110100100111101010110111011110010000101000000111010100111110110000010101011100000101101011100100110000001110111111010100111111101011011110111101010010100010111011101000001100111111000011111011101001000011001101010001001110001000100110001000110001001011100000001110011110000111010011101101011110111100001010001110001101100100110100111000010100000011101001111010110110001110101101000100100011100010100000111100001001000101100100110110111011000100010110011000001001001011110101011001000000010010110001100010011100000100100000001011001100111000100101011111101111000000110100010111010001110010010101000111010111011010000000101100101001101001101000010011011110100110100011011000100010011111110010001111011001001111111100010010000001011000100010001110101111010011110100111011010010100010110011111101001010101000001110100010011010011011101000110010101010110011001010000100011010011111001111000111101000101100000110011110011000010110110100111011110110000011000101110110001000001001101100010011110110010001	34586
Sandra	Flores	10/23/1966	1101000010110100100101100100001010100001111011010010011101000010110001011110000101010010010000011111111010110011000010001100010010010110110100001011110010010011000000001100111011111001111000110111111010100111010110000000111110101110101101101011000000100000110101110010111010110000111100001011101110101010011100101000011000110101101000000101111010001110110010011000000110011100001011100111001010001010111000100011100010011100110111111101000010010000101101010111001100001101010100011001101100101110100011010110110100010001010101000010011100010000110011100110101101001101100111111111100001101011111000100000010101100010010100011010011011010011101101111110111101011011101010001010100001100110000000110111101000010111011011001110101101110100011010110001001100000011101101000111100111010000100111001010110110010100101011000111100011010100111010101010000000111001101001110110010100111100101001100001000111111111110110011110100100110111100010010010001011011001001010101011111110001110000001001111010000111010111010111101010010111101	83305
John	Griffin	11/22/1955	0001000110000111001001101000011000110110001110000101000100010000000111100110101110001010001110101001000010001101010110000001101110010001011111110100010101001011111011110111100110000101000010011001001011011000101111001110100010011010101001001011101010111011101101010011000000011111001100011010010111001101100011111110101011001001101010001100010101011101001110011100000101101100010111110000010100111000110011000111011101101001000001010110110011011111111101101100110100101010011000011111101101000110111011110101001111111111010010110111000101101010111111110100011010000100001101011100000100000111001110111111110111111110111110110000001011101111110100010011010111100101101100101000101101010100111011110001101000001011111010000010111001000000101011000101110010010010001110000011010110101010110001100100111010100100110100010001011011010111100110010001011010111010001001111010110110110110101011000001011110110100101111100011100010000011000110100010111111111111101110100100011001111111110000101000011100000110110111001011001101110011	79904
Richard	Tucker	4/14/1949	0100111111110001010001111110000111100101100010010111101010011001110100110110101111010111110101110110011111111001110000010001110010100101101111100101000111101010111001110111100011110100110010011110100101111101010111111011111110100111001011111011011001001011000001010000011101111000000100001001011100010001100010011110011001110111111001111111001101100011110101100001001011110110101111011011111001101101111111011100110010110110100101111100100110101001110010111010110001101001100100100110010010111101010000010110011011111010111111100010111001100101011000000100000011111001101011000110111001111111011011100100010100011100110000011001010000001010000010101011101011000000101101010100010111100011010010110101011100100100000111111110111010010011000101010011111001010100100110001011011100000011100000100001111111011001111111001011000110110110011101001011101110101100011101010101000110001011001110101110110110111101000101110001111000011010011110111001010101110100110001100101011000010101011110111101010110101100101110000100101001010101	31469
Constance	Dargan	12/27/1946	1000010010110001001111001010110101100011111100101001011010100000010101001011100100100100111011100110001110011000100011100101011010011011101111011011111100100100100101011001101111101001111101100101011010001001111001010110000101011010011000101010101100100110000111010001000111101001110001110011001011101001101100100101101100011000101100001100001001000101011101010001101100101101111000000000111100011001010010110001101100101100000001001110010100111011111110111110111111101111111011100111001110010100011101011000111011101111101110111001010000101111100100000110101001100101101100010011100100000100111000101001110001111000111001101111010101111001111001011100111001101010000110000101110111101011101001101100101111100101100001001001001000111001010100001111010001100111011111100000011010010010001011010100010011111000000111110110010111000000000100110101000101001101111001011101111100101010001000100100111001010101110100010001110100011010011101101111001110111001000110100001001011100100100001000111111010100010001110011001011001111000	99847
Eddie	Hoover	12/23/1940	0000101100001010100110000010011110101100101001010100000110011000101010001101110000010110010001110010010100110110110010011100100011110010001101010111100001100100110001110110000100110000110101100011110110001110111101111000010010011001100100111111110101010001101100010001110001011101001010001001011100100010101001111000100101001010110000100110010101011101011011110000011110010111111111011111110101000110000011001011101001111100110001001111101111101111011110000101101111010000110010110010011111000100000011110001100000000100101011101001111100001000110101011011110101100011110001111010100101101011110001000111010110110010100010010100100010000000011011011111100011110100100111100110001111011111110001111101101110000010100101110101111101000001101101000101010111111001100101011110001001111001011110000110001111100000101111001101101001111001010000110111011001110101001001111001101011101100111001100100000100001111100001000111010100101001011110101110111110100111110111111001111100110100010110010010110110010100101010011110110100110001	54241
Cynthia	Leach	6/18/1954	0111011011101011110001100100111110001010011100001110001010101111010011101110001010110000001010001110000010001110011101000010100010000101010000011101000010011101011000011101101001000110011101101100001111010010010110001111001101010011010101111001100100000011100010010101110110011100101101111100101010101001110101010111000010110011010001100100110100010101000010101011010111011111101111100100001011010110010010110011100101100001101001100011001001011001101010001000010110101000010010101010110000011000110101011001100000000111110011010001110010110110010101110011111110111001010111100111001100000100111111000010111110100111010100000001001000100010100110001110111100101101100011100000000011111110011100010100110100011111011111110100100100110111111111001010110110101100001111101100110010000011100110101001110101011111010101000000101001000011101010101011010100100110111110011001100011110001011010100010100010110101001100010111001000110010000101101101111010010010111010100000010011100100010011100111100100011100000100011111011100010111	48141
Jeffrey	Gates	9/26/1977	1101001011010101110111010000100011010010001010100111111110111100010110010001101101010101111011000100011101010101011010010110011101011101111100110110010111111111000000110000100100011001010010001010001101110101000100101011100000111111111010011010000110000001101101110101011001011110100011100100100000001100110111011000001000010011110010100000000101011111111011001111000000011101001110100100001000011010111011110001000101011101101100100110110100001010011010001110111000011000110111010001010001101100100010001010010111111000010111011011000110111100001101110100010111100100110101110110100100100101111100101111011001000011100111111100011100000101111001011001000001010111000110010011101001000010101110101111010101010001010101110000101110010001011001110100101101000111100110101101110001001001001010011011111010101101001100011000101101111101110010011101010110111011100001010100100110001011110111001011001100010101110100110010101011110010101101010011000110010010110010100101001010000011101000110111111010111100011101101101010000011101	85786
Daniel	Hall	4/11/2002	1100100011111110101011100011010010110010001111001100110110100100000111101000010101011110010011000100000110010101111001010011110010011011101110110101001011110001001010010110010110111000011000011000111111111000100000001111100011100110010101100000001100111000100001110011110101110001000100001011001000110010001000111111101100101011010000111110001111010011111000001000011001000001000010101001111010011011110100111011100011010100101101100000110011011011100100111001010100110110010111100001100011000010000100010001000110110000111111111110100100101101000100011011110100000110010010000100010100100100100001000000110010101011101011101000111101001010110111110110000011100010110000001000011101111110011010000110110101110111000011011001000010000111010001010111011000011101110011010000100101101100000011110111001101111101000100010000000111010010110001010000110011000100101001101001011010000111010111000111100000011111000001100001110100110011010000100111100110000110011100001110111001000111110110100011001110100101101110101100100001100110	46041
April	Cook	1/18/1957	1011100001000110111011010100001010110000110111011100001111100100101111111010101011100100001011001101010100101100001001011111101000011001111000110111111000110000001111010110100010000011100011010101111101101010001010001010011010100010001111110110101111011100010000001110100010010010110100100000011010000110001000001011110010100000111001111111001110100100001001101101010101010111111101101101010000011011011110111111010100101101010100110011101001001101011010001011111000110110101100101001100100000110011110010110010001001110011001011010011101110111101010111101000111010000010110010001011011100111110100010111000000111010101011001111110110001011001010110001001111011001000010111001010100001000010101101110001110010001111011000111110011101110111110100110011101110011001000010111001010101001001011011010110111000100011101010110011111100100010000001001100001010010011100010110110011011100011000011001011001000011010100011001111110010111101001011110110000110101010101101110100011000101011001010000010000111011011111110010011000101110	22910
